"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"99041232009005","0","1","0","0","0","0","0","20260607","20260610"
"99001082002004","0","1","0","0","0","0","0","20260607","20260610"
"10201059002011","0","0","1","0","0","0","0","20260607","20260610"
"98123105002015","1","0","0","0","0","0","0","20260607","20260610"
"10151215002007","0","0","1","0","0","0","0","20260607","20260610"
"99001013005004","0","1","0","0","0","0","0","20260607","20260610"
"10000893015009","0","0","1","0","0","0","0","20260607","20260610"
"99040614008005","0","1","0","0","0","0","0","20260607","20260610"
"10201001013011","0","0","1","0","0","0","0","20260607","20260610"
"98001171001004","1","0","0","0","0","0","0","20260607","20260610"
"10009070002004","0","0","1","0","0","0","0","20260607","20260610"
"99001150002004","0","1","0","0","0","0","0","20260607","20260610"
"99040509008005","0","1","0","0","0","0","0","20260607","20260610"
"10000896029009","0","0","1","0","0","0","0","20260607","20260610"
"98201052009011","1","0","0","0","0","0","0","20260607","20260610"
"10123198002015","0","0","1","0","0","0","0","20260607","20260610"
"10451170002007","0","0","1","0","0","0","0","20260607","20260610"
"97037007003013","0","0","0","0","0","0","1","20260607","20260610"
"10070502011004","0","0","1","0","0","0","0","20260607","20260610"
"99037008008013","0","1","0","0","0","0","0","20260607","20260610"
"10071902069004","0","0","1","0","0","0","0","20260607","20260610"
"98041203001005","1","0","0","0","0","0","0","20260607","20260610"
"99041225005005","0","1","0","0","0","0","0","20260607","20260610"
"98037076002013","1","0","0","0","0","0","0","20260607","20260610"
"99071901071004","0","1","0","0","0","0","0","20260607","20260610"
"98201005015011","1","0","0","0","0","0","0","20260607","20260610"
"99040436005005","0","1","0","0","0","0","0","20260607","20260610"
"10041211006005","0","0","1","0","0","0","0","20260607","20260610"
"97040508003005","0","0","0","0","0","0","1","20260607","20260610"
"98037080005013","1","0","0","0","0","0","0","20260607","20260610"
"99204023004011","0","1","0","0","0","0","0","20260607","20260610"
"98123074002015","1","0","0","0","0","0","0","20260607","20260610"
"10940066002007","0","0","1","0","0","0","0","20260607","20260610"
"99040440008005","0","1","0","0","0","0","0","20260607","20260610"
"99451168002007","0","1","0","0","0","0","0","20260607","20260610"
"98123248002015","1","0","0","0","0","0","0","20260607","20260610"
"97040404004005","0","0","0","0","0","0","1","20260607","20260610"
"97123288002015","0","0","0","0","0","0","1","20260607","20260610"
"99201074002011","0","1","0","0","0","0","0","20260607","20260610"
"98070902008004","1","0","0","0","0","0","0","20260607","20260610"
"99940360002007","0","1","0","0","0","0","0","20260607","20260610"
"98001127008004","1","0","0","0","0","0","0","20260607","20260610"
"99206012008011","0","1","0","0","0","0","0","20260607","20260610"
"10151022002007","0","0","1","0","0","0","0","20260607","20260610"
"99009037006004","0","1","0","0","0","0","0","20260607","20260610"
"10940190002007","0","0","1","0","0","0","0","20260607","20260610"
"99123120002015","0","1","0","0","0","0","0","20260607","20260610"
"10041230006005","0","0","1","0","0","0","0","20260607","20260610"
"99005066002004","0","1","0","0","0","0","0","20260607","20260610"
